id,host_id,price,neighbourhood,room_type,number_of_reviews,property_type,accommodates,bedrooms,bathrooms,price_raw,price_outlier_iqr
1445356661682383718,701762364,243.0,Downtown,Entire home/apt,21,Entire rental unit,4,1.0,1.0,$243.00,False
1445403214651918061,262504215,129.0,Hastings-Sunrise,Private room,10,Private room in home,2,1.0,1.0,$129.00,False
1445458610127363869,690791520,95.0,Downtown,Entire home/apt,19,Entire rental unit,2,1.0,1.0,$95.00,False
1445906200902302255,9425960,160.0,Downtown,Entire home/apt,19,Entire rental unit,4,1.0,1.0,$160.00,False
1446190913629700983,349804247,175.0,Downtown,Entire home/apt,8,Entire rental unit,5,2.0,2.0,$175.00,False
1446449542925428906,36518678,51.0,Dunbar Southlands,Private room,9,Private room in home,2,1.0,1.0,$51.00,False
1446452528624147680,36518678,63.0,Dunbar Southlands,Private room,9,Private room in home,2,1.0,1.0,$63.00,False
1446453882398110128,36518678,251.0,Dunbar Southlands,Entire home/apt,3,Entire home,8,4.0,2.0,$251.00,False
1446663780942440213,417970916,343.0,Arbutus Ridge,Private room,0,Private room in home,2,1.0,1.0,$343.00,False
1447289888662203411,370513159,174.0,Downtown,Entire home/apt,19,Entire rental unit,3,1.0,1.0,$174.00,False
1447314129603178509,702305978,181.0,Downtown,Entire home/apt,13,Entire condo,4,1.0,1.0,$181.00,False
1447322734432242962,270582044,99.0,Kensington-Cedar Cottage,Private room,0,Private room in home,4,1.0,1.0,$99.00,False
1447600050180580976,160541961,81.0,Hastings-Sunrise,Entire home/apt,12,Entire home,4,1.0,1.0,$81.00,False
1447961109716084819,650494301,47.0,West Point Grey,Private room,6,Private room in home,2,1.0,1.0,$47.00,False
1448251150316329689,424477266,283.0,Downtown,Entire home/apt,10,Entire rental unit,8,3.0,2.0,$283.00,False
1448490330906252632,35483886,209.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,1.0,$209.00,False
1448537530671527371,664944329,68.0,Kerrisdale,Private room,4,Private room in home,3,1.0,2.0,$68.00,False
1448593574360669247,664944329,82.0,Kerrisdale,Private room,5,Private room in home,3,1.0,2.0,$82.00,False
1448599032835709798,150590170,150.0,Downtown Eastside,Private room,5,Private room in rental unit,3,1.0,1.0,$150.00,False
1448600409670501723,660617931,858.0,Arbutus Ridge,Entire home/apt,0,Entire home,10,7.0,6.0,$858.00,True
1448649235852022885,660617931,652.0,Dunbar Southlands,Entire home/apt,0,Entire home,10,7.0,6.0,$652.00,True
1448708833836401512,701164533,184.0,Downtown,Entire home/apt,8,Entire rental unit,2,1.0,1.0,$184.00,False
1448872577895586987,417970916,259.0,Arbutus Ridge,Private room,1,Private room in home,2,1.0,1.0,$259.00,False
1449379985216624719,695800223,102.0,Kitsilano,Private room,10,Private room in home,2,1.0,1.0,$102.00,False
1449422766224769378,450969772,74.0,Downtown,Private room,0,Private room in rental unit,1,1.0,2.0,$74.00,False
1449457706081412707,702881861,85.0,Renfrew-Collingwood,Private room,8,Private room in home,2,1.0,1.0,$85.00,False
1449600280859899885,695800223,65.0,Kitsilano,Private room,11,Private room in home,2,1.0,1.0,$65.00,False
1450087812910643118,501453758,271.0,Downtown,Entire home/apt,2,Entire rental unit,4,2.0,2.0,$271.00,False
1450108573571216427,653676207,117.0,Arbutus Ridge,Private room,20,Private room in home,4,2.0,1.0,$117.00,False
1450141076160433687,256515243,220.0,Downtown,Entire home/apt,7,Entire rental unit,5,1.0,1.0,$220.00,False
1450312765932971982,552281273,192.0,West End,Entire home/apt,2,Entire rental unit,3,1.0,1.0,$192.00,False
1450371787653851761,441912068,183.0,Kensington-Cedar Cottage,Entire home/apt,0,Entire home,8,4.0,2.0,$183.00,False
1450453396136225215,693963111,155.0,Downtown,Private room,0,Private room in rental unit,2,1.0,1.0,$155.00,False
1450724833871944963,479580866,243.0,Downtown,Entire home/apt,0,Entire rental unit,5,2.0,2.0,$243.00,False
1450764313323356191,490470097,158.0,Downtown,Entire home/apt,13,Entire rental unit,2,1.0,1.0,$158.00,False
1450810590945866301,349804247,135.0,Marpole,Private room,12,Private room in home,3,2.0,1.0,$135.00,False
1450971882404297007,227662329,546.0,West Point Grey,Entire home/apt,2,Entire home,6,3.0,3.5,$546.00,True
1451076658332714351,696937401,64.0,Shaughnessy,Private room,2,Private room in home,3,1.0,1.0,$64.00,False
1451134195619620156,696937401,71.0,Shaughnessy,Private room,1,Private room in home,2,1.0,1.0,$71.00,False
1451155778208050371,700406411,163.0,Arbutus Ridge,Private room,6,Private room in home,2,1.0,2.0,$163.00,False
1451160282140017003,700406411,318.0,Arbutus Ridge,Private room,5,Private room in home,4,1.0,2.0,$318.00,False
1451172358504301959,696937401,116.0,Shaughnessy,Private room,0,Private room in home,6,2.0,1.0,$116.00,False
1451177420916769293,15518737,110.0,Hastings-Sunrise,Entire home/apt,12,Entire home,2,0.0,1.0,$110.00,False
1451223854692944151,701571073,330.0,Riley Park,Entire home/apt,16,Entire townhouse,6,3.0,2.0,$330.00,False
1451578394236992385,227662329,120.0,Mount Pleasant,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$120.00,False
1451638211691505220,703545358,371.0,Downtown,Entire home/apt,17,Entire rental unit,6,3.0,2.0,$371.00,False
1451665000662446666,508451613,270.0,Sunset,Entire home/apt,2,Entire guesthouse,4,2.0,1.0,$270.00,False
1452311861842437162,333164630,112.0,Marpole,Entire home/apt,7,Entire home,2,1.0,1.0,$112.00,False
1452323763238608035,703731697,113.0,Dunbar Southlands,Entire home/apt,2,Entire guest suite,2,1.0,1.0,$113.00,False
1452340496432264190,703737866,120.0,Kitsilano,Entire home/apt,0,Entire guesthouse,4,1.0,1.0,$120.00,False
1452344136491092276,536634987,40.0,Renfrew-Collingwood,Private room,0,Private room in home,1,1.0,1.0,$40.00,False
1452472742173925612,549199565,132.0,Downtown,Entire home/apt,4,Entire rental unit,4,1.0,1.0,$132.00,False
1452612227634025793,567826388,86.0,Dunbar Southlands,Private room,11,Private room in home,2,1.0,1.0,$86.00,False
1452785482718321087,581229616,131.0,Arbutus Ridge,Entire home/apt,8,Entire home,4,2.0,1.0,$131.00,False
1453048432584026885,258455795,168.0,Downtown,Entire home/apt,12,Entire rental unit,2,1.0,1.0,$168.00,False
1453118241189073321,577533077,220.0,Downtown,Entire home/apt,19,Entire rental unit,5,2.0,1.0,$220.00,False
1453161658017258080,487701730,191.0,Riley Park,Entire home/apt,13,Entire home,6,3.0,2.0,$191.00,False
1453201811658388212,434349773,105.0,Downtown Eastside,Entire home/apt,31,Entire rental unit,4,1.0,1.0,$105.00,False
1453728581902039123,702717590,202.0,Downtown,Entire home/apt,10,Entire rental unit,6,2.0,0.0,$202.00,False
1453778525478875285,265953242,160.0,West End,Entire home/apt,7,Entire rental unit,2,1.0,1.0,$160.00,False
1453917626754303886,508451613,198.0,Sunset,Entire home/apt,2,Entire home,4,2.0,1.0,$198.00,False
1454519694409549262,704296518,195.0,Downtown,Entire home/apt,11,Entire rental unit,4,1.0,1.0,$195.00,False
1454550270545662325,247338795,487.0,Downtown,Entire home/apt,10,Entire condo,6,2.0,2.0,$487.00,True
1454683776571114764,704337297,119.0,Kensington-Cedar Cottage,Entire home/apt,19,Entire guest suite,5,2.0,1.0,$119.00,False
1454727952232859361,330009843,138.0,Renfrew-Collingwood,Entire home/apt,7,Entire guest suite,4,2.0,1.0,$138.00,False
1454758406276763571,704361347,143.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,2.0,$143.00,False
1455291078264788505,519289571,52.0,Renfrew-Collingwood,Private room,0,Private room in home,2,1.0,1.0,$52.00,False
1455389936821868866,704553511,117.0,Dunbar Southlands,Private room,3,Private room in home,2,1.0,1.0,$117.00,False
1455450746444923570,704553511,63.0,Dunbar Southlands,Private room,12,Private room in home,1,1.0,1.0,$63.00,False
1455507267122242113,510097909,182.0,Downtown,Entire home/apt,25,Entire condo,2,1.0,1.0,$182.00,False
1455563562565381308,200467062,47.0,West Point Grey,Private room,9,Private room in home,2,1.0,1.0,$47.00,False
1456052159832054438,374500037,234.0,Kitsilano,Entire home/apt,12,Entire home,2,1.0,1.0,$234.00,False
1456079731615771393,571194971,203.0,Kitsilano,Entire home/apt,17,Entire home,4,2.0,1.0,$203.00,False
1456228957573694352,704553511,113.0,Dunbar Southlands,Private room,7,Private room in home,1,1.0,1.0,$113.00,False
1456256783157462033,704553511,77.0,Dunbar Southlands,Private room,5,Private room in home,2,1.0,1.0,$77.00,False
1456785698368586472,474334954,242.0,Mount Pleasant,Entire home/apt,10,Entire home,8,4.0,1.0,$242.00,False
1456842265742253684,704970506,155.0,Dunbar Southlands,Private room,10,Private room in home,2,1.0,1.0,$155.00,False
1457198364509387776,705051317,125.0,Downtown,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$125.00,False
1457435371741134013,95138074,99.0,Sunset,Private room,20,Private room in home,2,1.0,1.0,$99.00,False
1457726236106103779,569326269,249.0,Kensington-Cedar Cottage,Entire home/apt,9,Entire home,10,5.0,3.5,$249.00,False
1457820618052069916,700750621,193.0,Downtown,Entire home/apt,13,Entire condo,6,3.0,2.0,$193.00,False
1458208939908600482,161465367,286.0,Arbutus Ridge,Entire home/apt,17,Entire home,6,3.0,3.5,$286.00,False
1458345521071206861,13649550,124.0,Kensington-Cedar Cottage,Entire home/apt,1,Entire home,4,1.0,1.0,$124.00,False
1458874221324608241,8662681,285.0,Downtown,Entire home/apt,9,Entire condo,6,2.0,0.0,$285.00,False
1459109550941574220,269124459,54.0,Kensington-Cedar Cottage,Private room,3,Private room in home,1,1.0,1.0,$54.00,False
1459625815473507604,248522194,200.0,Downtown,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$200.00,False
1459922782695101106,592402993,120.0,Victoria-Fraserview,Entire home/apt,0,Entire home,2,2.0,2.0,$120.00,False
1460085419324540085,417970916,383.0,Arbutus Ridge,Private room,0,Private room in home,2,1.0,1.0,$383.00,False
1460230757682179486,288112,368.0,Downtown,Entire home/apt,15,Entire condo,4,2.0,2.0,$368.00,False
1460286848184661623,486251819,89.0,Riley Park,Entire home/apt,13,Entire rental unit,6,2.0,1.0,$89.00,False
1460354721137482283,227662329,371.0,Fairview,Entire home/apt,8,Entire home,5,2.0,1.0,$371.00,False
1460495815526214538,22254869,180.0,Downtown,Entire home/apt,0,Entire rental unit,5,2.0,1.0,$180.00,False
1460530475002087844,178655839,174.0,West Point Grey,Entire home/apt,7,Entire guest suite,3,1.0,1.0,$174.00,False
1460632829166546378,289007640,141.0,Dunbar Southlands,Private room,7,Private room in home,2,1.0,1.0,$141.00,False
1460964382710960059,178655839,109.0,Kerrisdale,Entire home/apt,8,Entire guesthouse,2,1.0,1.0,$109.00,False
1460985655705198951,664309855,334.0,Downtown,Entire home/apt,0,Entire rental unit,6,3.0,2.0,$334.00,False
1461178760690507700,124424612,250.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,3.0,$250.00,False
1461242499167944577,690647291,190.0,Downtown,Entire home/apt,0,Entire townhouse,4,2.0,3.0,$190.00,False
1461256263564887239,701704036,110.0,Hastings-Sunrise,Private room,12,Private room in home,5,2.0,1.0,$110.00,False
1461263785154544138,690647291,176.0,Renfrew-Collingwood,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$176.00,False
1461819970779520333,237962192,242.0,Downtown,Entire home/apt,4,Entire rental unit,6,3.0,2.0,$242.00,False
1461836558791820589,340114718,87.0,Renfrew-Collingwood,Entire home/apt,5,Entire home,2,1.0,1.0,$87.00,False
1462123739479629641,44983,132.0,Marpole,Entire home/apt,8,Entire home,4,2.0,1.0,$132.00,False
1462486739861193961,685797313,178.0,Downtown,Entire home/apt,23,Entire rental unit,6,3.0,2.0,$178.00,False
1462666491823086173,36518678,52.0,Dunbar Southlands,Private room,8,Private room in home,2,1.0,1.0,$52.00,False
1462688296376652998,549646074,145.0,Downtown,Entire home/apt,2,Entire rental unit,4,1.0,1.0,$145.00,False
1462721845326038626,88208579,138.0,Renfrew-Collingwood,Entire home/apt,20,Entire guest suite,2,1.0,1.0,$138.00,False
1462731148117339784,706623609,127.0,Marpole,Entire home/apt,3,Entire guest suite,2,1.0,1.0,$127.00,False
1462736571225597608,200467062,50.0,Shaughnessy,Private room,0,Private room in home,2,1.0,2.0,$50.00,False
1463223077838551383,705290510,44.0,South Cambie,Private room,0,Private room in home,1,1.0,1.5,$44.00,False
1463304394108300388,304660127,126.0,Victoria-Fraserview,Entire home/apt,12,Entire guest suite,9,3.0,1.0,$126.00,False
1463362303612453884,703338819,226.0,Kitsilano,Entire home/apt,14,Entire home,2,1.0,1.5,$226.00,False
1463433571433262089,72130010,166.0,Downtown Eastside,Entire home/apt,15,Entire rental unit,4,1.0,1.0,$166.00,False
1463925734803787917,349804247,111.0,West Point Grey,Entire home/apt,2,Entire home,2,1.0,1.0,$111.00,False
1463933819322099504,46285232,125.0,Arbutus Ridge,Entire home/apt,0,Entire home,4,1.0,1.0,$125.00,False
1464084845019839201,83076775,123.0,Sunset,Entire home/apt,11,Entire home,3,1.0,1.0,$123.00,False
1464133898435773920,23546723,190.0,Fairview,Entire home/apt,0,Entire rental unit,4,2.0,2.0,$190.00,False
1464213798625354488,526629529,113.0,Hastings-Sunrise,Entire home/apt,9,Entire home,5,2.0,2.0,$113.00,False
1464686633945028229,1413457,80.0,Kerrisdale,Private room,4,Private room in home,2,1.0,1.0,$80.00,False
1464694272484882881,707158121,183.0,Downtown,Entire home/apt,4,Entire rental unit,2,1.0,1.0,$183.00,False
1464914901575260868,707216076,231.0,Downtown,Entire home/apt,10,Entire rental unit,7,2.0,2.0,$231.00,False
1465330122619858379,424477266,154.0,Kensington-Cedar Cottage,Entire home/apt,7,Entire home,5,2.0,1.0,$154.00,False
1465348624954634085,227662329,114.0,Kitsilano,Entire home/apt,0,Entire rental unit,4,1.0,1.0,$114.00,False
1465467543974357618,360113275,175.0,Mount Pleasant,Private room,8,Private room in condo,2,1.0,1.0,$175.00,False
1465635640401486370,159166499,243.0,Downtown,Entire home/apt,14,Entire rental unit,6,1.0,1.0,$243.00,False
1465670288644235427,115740184,121.0,Victoria-Fraserview,Entire home/apt,8,Entire home,5,2.0,1.0,$121.00,False
1466097500720035987,304779606,122.0,Victoria-Fraserview,Entire home/apt,3,Entire home,5,2.0,1.0,$122.00,False
1466291255762472699,386761,88.0,Downtown,Private room,0,Private room in condo,2,1.0,1.0,$88.00,False
1466423460953764984,695800223,123.0,Kitsilano,Private room,0,Private room in home,4,2.0,1.0,$123.00,False
1466928099965701773,707818579,411.0,Downtown,Entire home/apt,10,Entire rental unit,5,1.0,1.0,$411.00,False
1467266911961654417,178655839,106.0,Hastings-Sunrise,Entire home/apt,6,Entire guest suite,4,2.0,1.0,$106.00,False
1467648196740642128,251466124,223.0,Downtown,Entire home/apt,12,Entire rental unit,6,3.0,2.0,$223.00,False
1467675184604820248,165157,143.0,Downtown,Entire home/apt,10,Entire rental unit,3,1.0,1.0,$143.00,False
1468070883761603263,434349773,89.0,Oakridge,Entire home/apt,5,Entire home,8,3.0,1.0,$89.00,False
1468299261763244931,458990328,72.0,Killarney,Private room,15,Private room in home,2,1.0,1.5,$72.00,False
1468310291994517872,102554136,64.0,Oakridge,Entire home/apt,0,Entire home,1,1.0,1.0,$64.00,False
1468387205207389227,707800070,166.0,Downtown,Entire home/apt,5,Entire rental unit,6,2.0,2.0,$166.00,False
1468597400313953374,424477266,283.0,Downtown,Entire home/apt,4,Entire rental unit,8,3.0,2.0,$283.00,False
1469054619293345852,708331972,454.0,Marpole,Entire home/apt,1,Entire home,8,4.0,3.5,$454.00,True
1469621468788051560,650494301,48.0,West Point Grey,Private room,0,Private room in home,1,1.0,1.5,$48.00,False
1469749620516568992,708567773,496.0,Dunbar Southlands,Entire home/apt,4,Entire home,9,4.0,4.0,$496.00,True
1469950761653379071,705354841,198.0,Kerrisdale,Entire home/apt,4,Entire guest suite,3,2.0,2.0,$198.00,False
1470032369607061435,708639410,168.0,Renfrew-Collingwood,Entire home/apt,9,Entire home,6,2.0,1.0,$168.00,False
1470533232272056927,108938277,309.0,Kensington-Cedar Cottage,Entire home/apt,2,Entire home,6,3.0,1.0,$309.00,False
1470607087494198784,360113275,119.0,Mount Pleasant,Private room,4,Private room in rental unit,1,1.0,1.0,$119.00,False
1471133824599181444,480478314,300.0,Oakridge,Entire home/apt,1,Entire rental unit,4,1.0,2.0,$300.00,False
1471139087883832522,15547895,219.0,Hastings-Sunrise,Entire home/apt,3,Entire home,6,3.0,2.0,$219.00,False
1471166490520641878,35667379,373.0,Downtown,Entire home/apt,0,Entire rental unit,6,2.0,2.0,$373.00,False
1471195487426549578,650494301,53.0,West Point Grey,Private room,2,Private room in home,2,1.0,1.5,$53.00,False
1471217450919742076,300858187,460.0,Downtown,Entire home/apt,4,Entire rental unit,6,2.0,2.0,$460.00,True
1471325172738938832,679688714,169.0,Arbutus Ridge,Entire home/apt,23,Entire home,5,2.0,1.0,$169.00,False
1471372037512814141,578131532,246.0,Downtown,Entire home/apt,12,Entire rental unit,2,1.0,1.0,$246.00,False
1471560752093169128,261783633,96.0,Riley Park,Entire home/apt,3,Entire home,3,1.0,1.0,$96.00,False
1471801852679728145,546824323,165.0,Renfrew-Collingwood,Entire home/apt,6,Entire home,6,2.0,2.0,$165.00,False
1471873415163749157,6773625,300.0,Downtown Eastside,Entire home/apt,0,Entire rental unit,3,2.0,2.0,$300.00,False
1471892857318932301,664944329,72.0,Kerrisdale,Private room,11,Private room in home,4,1.0,2.0,$72.00,False
1472099130381998996,707969148,128.0,Killarney,Entire home/apt,12,Entire home,4,2.0,1.0,$128.00,False
1472133649851566998,704553511,92.0,Dunbar Southlands,Private room,1,Private room in home,1,1.0,1.0,$92.00,False
1472200840637770756,398094852,236.0,Downtown,Entire home/apt,3,Entire condo,4,1.0,1.0,$236.00,False
1472627751072174973,568386070,69.0,Arbutus Ridge,Private room,1,Private room in home,2,1.0,1.0,$69.00,False
1472641877526044704,112195370,170.0,Kensington-Cedar Cottage,Entire home/apt,2,Entire home,4,2.0,1.0,$170.00,False
1472824699103041448,458990328,56.0,Killarney,Private room,14,Private room in home,2,1.0,1.0,$56.00,False
1473159810490923419,72714208,110.0,Downtown,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$110.00,False
1473631133370691936,704553511,114.0,Dunbar Southlands,Private room,6,Private room in home,1,1.0,1.0,$114.00,False
1473964685735490465,704553511,93.0,Dunbar Southlands,Private room,3,Private room in home,1,1.0,1.0,$93.00,False
1473999505214560104,697155174,102.0,Shaughnessy,Private room,2,Private room in home,2,1.0,1.0,$102.00,False
1474103838949869593,389585832,76.0,Sunset,Entire home/apt,14,Entire home,4,1.0,1.0,$76.00,False
1474205226799243859,280354086,163.0,Arbutus Ridge,Entire home/apt,4,Entire home,4,2.0,1.0,$163.00,False
1474819210623482233,150183780,67.0,Grandview-Woodland,Entire home/apt,0,Entire home,2,1.0,1.0,$67.00,False
1475424400305463364,441269433,212.0,Downtown,Entire home/apt,9,Entire rental unit,3,1.0,1.0,$212.00,False
1475809907769581098,188152288,249.0,Downtown,Entire home/apt,1,Entire rental unit,3,1.0,1.0,$249.00,False
1475821259363696238,200467062,162.0,West Point Grey,Private room,0,Private room in home,2,1.0,1.0,$162.00,False
1476001023325979904,319023064,114.0,Riley Park,Entire home/apt,1,Entire rental unit,6,2.0,1.0,$114.00,False
1476169127466245474,259497904,156.0,Hastings-Sunrise,Entire home/apt,0,Entire home,4,2.0,1.0,$156.00,False
1476184744983179907,710397670,127.0,Kensington-Cedar Cottage,Entire home/apt,8,Entire guesthouse,6,2.0,2.0,$127.00,False
1476220338928498235,708719056,277.0,Downtown,Entire home/apt,2,Entire rental unit,6,2.0,2.0,$277.00,False
1476234685882474746,710408703,181.0,Downtown,Entire home/apt,7,Entire rental unit,4,1.0,1.0,$181.00,False
1476600802498134473,650494301,86.0,West Point Grey,Entire home/apt,0,Entire home,4,1.0,1.0,$86.00,False
1476611013868496812,650494301,95.0,West Point Grey,Entire home/apt,0,Entire home,4,1.0,1.0,$95.00,False
1476614872062790137,650494301,48.0,West Point Grey,Private room,0,Private room in home,2,1.0,1.0,$48.00,False
1476943976529825929,710610332,294.0,Riley Park,Entire home/apt,9,Entire guesthouse,4,2.0,2.0,$294.00,False
1476978835103274803,349804247,126.0,West Point Grey,Entire home/apt,11,Entire home,4,2.0,1.0,$126.00,False
1477052150771643207,64693355,80.0,Marpole,Private room,0,Private room in home,2,1.0,1.0,$80.00,False
1477112441274980624,4292086,225.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,2.0,$225.00,False
1477254953958531855,458990328,60.0,Killarney,Private room,13,Private room in home,2,1.0,1.0,$60.00,False
1477950237496678793,85019520,294.0,Mount Pleasant,Entire home/apt,6,Entire rental unit,2,1.0,1.0,$294.00,False
1477964759093598910,710064273,157.0,Hastings-Sunrise,Entire home/apt,3,Entire home,4,2.0,1.0,$157.00,False
1478047979802307550,219085594,568.0,Arbutus Ridge,Entire home/apt,12,Entire townhouse,8,4.0,4.0,$568.00,True
1478195294518187472,699797776,79.0,Oakridge,Private room,16,Private room in home,1,1.0,1.0,$79.00,False
1478343798744388090,140514141,227.0,Downtown,Entire home/apt,4,Entire rental unit,4,2.0,2.0,$227.00,False
1478347212607308729,710982689,167.0,Dunbar Southlands,Entire home/apt,8,Entire home,4,2.0,2.0,$167.00,False
1478481680625829360,568386070,139.0,Arbutus Ridge,Private room,4,Private room in home,4,2.0,1.0,$139.00,False
1478507224579620469,704553511,108.0,Dunbar Southlands,Private room,4,Private room in home,1,1.0,1.0,$108.00,False
1479281713378267858,290013296,89.0,Victoria-Fraserview,Private room,9,Private room in home,2,1.0,1.0,$89.00,False
1479426849560508331,515613000,103.0,Kerrisdale,Private room,9,Private room in home,2,1.0,0.5,$103.00,False
1479429266561330282,683763071,52.0,Dunbar Southlands,Private room,0,Private room in home,1,1.0,1.0,$52.00,False
1479608176167218877,515613000,75.0,Kerrisdale,Private room,4,Private room in home,2,1.0,1.0,$75.00,False
1479930852657885849,506809670,96.0,West End,Entire home/apt,0,Entire rental unit,3,1.0,1.0,$96.00,False
1479956440816626549,3589779,461.0,Riley Park,Entire home/apt,0,Entire home,6,3.0,1.5,$461.00,True
1480620202606118132,550912115,69.0,Sunset,Private room,4,Private room in home,2,1.0,1.0,$69.00,False
1480659264854367378,711617240,159.0,Hastings-Sunrise,Entire home/apt,8,Entire home,4,2.0,1.0,$159.00,False
1480739652886370211,219085594,435.0,Arbutus Ridge,Entire home/apt,7,Entire townhouse,8,0.0,4.0,$435.00,False
1480887418412734014,5055910,150.0,Hastings-Sunrise,Entire home/apt,0,Entire home,4,2.0,1.0,$150.00,False
1480910366597901180,650921273,153.0,Downtown,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$153.00,False
1481401409086049597,227662329,84.0,Grandview-Woodland,Entire home/apt,0,Entire rental unit,2,0.0,1.0,$84.00,False
1481439410185588975,689328302,237.0,Kensington-Cedar Cottage,Entire home/apt,9,Entire home,9,3.0,2.0,$237.00,False
1481487772462137243,711850739,533.0,Arbutus Ridge,Entire home/apt,1,Entire guesthouse,10,4.0,3.0,$533.00,True
1481546389221008169,97541929,84.0,Dunbar Southlands,Entire home/apt,0,Entire rental unit,1,1.0,1.0,$84.00,False
1481575935670504830,432786434,110.0,West End,Private room,5,Private room in rental unit,1,1.0,1.0,$110.00,False
1481610634938426238,711871561,391.0,Downtown,Entire home/apt,8,Entire condo,4,2.0,2.0,$391.00,False
1482020528535585775,702881861,152.0,Renfrew-Collingwood,Private room,4,Private room in home,5,2.0,2.5,$152.00,False
1482031166614807916,445131306,140.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,2.0,$140.00,False
1482086331578247825,711109158,162.0,Downtown Eastside,Entire home/apt,3,Entire condo,4,2.0,1.0,$162.00,False
1482131754761444868,49464988,189.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,2.0,$189.00,False
1482134716334179100,227662329,114.0,Downtown,Entire home/apt,0,Entire rental unit,5,2.0,2.0,$114.00,False
1482324972558737113,695396806,336.0,Downtown,Entire home/apt,11,Entire rental unit,4,2.0,2.0,$336.00,False
1482618595090350976,101489733,150.0,Downtown,Entire home/apt,0,Entire rental unit,4,2.0,2.0,$150.00,False
1482677054530584429,711652969,90.0,Arbutus Ridge,Private room,2,Private room in home,2,1.0,0.0,$90.00,False
1482699039709474740,711652969,83.0,Arbutus Ridge,Private room,4,Private room in home,2,1.0,1.0,$83.00,False
1482704292263615979,711652969,74.0,Arbutus Ridge,Private room,3,Private room in home,2,1.0,1.0,$74.00,False
1482709239936488414,711652969,71.0,Arbutus Ridge,Private room,4,Private room in home,2,1.0,1.0,$71.00,False
1482817177426849297,480478314,183.0,Downtown,Entire home/apt,1,Entire rental unit,4,2.0,2.0,$183.00,False
1482827286320708453,712213153,292.0,Downtown,Entire home/apt,14,Entire rental unit,4,2.0,2.0,$292.00,False
1482934550846042298,491249409,404.0,Kitsilano,Entire home/apt,9,Entire home,6,3.0,3.0,$404.00,False
1482961884784358684,458990328,267.0,Killarney,Entire home/apt,0,Entire home,6,3.0,1.5,$267.00,False
1483016428409788827,4811213,167.0,Downtown,Entire home/apt,8,Entire rental unit,4,1.0,1.0,$167.00,False
1483036138063596102,349804247,164.0,Kensington-Cedar Cottage,Entire home/apt,5,Entire home,4,2.0,2.0,$164.00,False
1483108664286305520,712272122,121.0,Mount Pleasant,Entire home/apt,2,Entire rental unit,4,2.0,1.0,$121.00,False
1483332588141403941,429283220,124.0,Sunset,Entire home/apt,5,Entire home,6,2.0,1.0,$124.00,False
1483366595173541942,710064273,97.0,Hastings-Sunrise,Entire home/apt,4,Entire home,2,1.0,1.0,$97.00,False
1483535001158363522,227662329,120.0,Downtown,Entire home/apt,0,Entire rental unit,2,1.0,1.0,$120.00,False
1483676453245276060,235277107,170.0,Hastings-Sunrise,Entire home/apt,10,Entire home,5,2.0,1.0,$170.00,False
1483755640297886520,456189444,588.0,Sunset,Entire home/apt,2,Entire home,8,4.0,4.0,$588.00,True
1483779606409025059,712444391,70.0,Renfrew-Collingwood,Private room,2,Private room in home,2,1.0,2.0,$70.00,False
1483790773795005386,712444391,87.0,Renfrew-Collingwood,Private room,8,Private room in home,2,1.0,2.0,$87.00,False
1483794989468714608,712444391,85.0,Renfrew-Collingwood,Private room,5,Private room in home,2,1.0,2.0,$85.00,False
1483798286253168586,712444391,95.0,Renfrew-Collingwood,Private room,1,Private room in home,1,1.0,2.0,$95.00,False
1483803803866108660,216120931,253.0,Hastings-Sunrise,Entire home/apt,7,Entire home,10,3.0,1.0,$253.00,False
1483827925099133075,704553511,84.0,Dunbar Southlands,Private room,1,Private room in home,1,1.0,1.0,$84.00,False
1484118847856759055,704553511,123.0,Dunbar Southlands,Private room,2,Private room in home,2,1.0,1.0,$123.00,False
1484402670646057644,712602210,540.0,Killarney,Entire home/apt,3,Entire home,10,3.0,4.0,$540.00,True
1484425697434814714,570914213,234.0,Oakridge,Entire home/apt,5,Entire home,6,3.0,1.0,$234.00,False
1484552454506453691,704553511,101.0,Dunbar Southlands,Private room,3,Private room in home,1,1.0,1.0,$101.00,False
1485081643831220668,288884856,133.0,Downtown Eastside,Entire home/apt,0,Entire rental unit,4,1.0,1.0,$133.00,False
1485084466985916775,710897070,307.0,Downtown,Entire home/apt,6,Entire rental unit,7,2.0,2.0,$307.00,False
1485179096043346691,43738903,203.0,Renfrew-Collingwood,Entire home/apt,5,Entire home,8,3.0,2.0,$203.00,False
1485194673270400644,704553511,72.0,Dunbar Southlands,Private room,8,Private room in home,1,1.0,1.0,$72.00,False
1485705612677272408,385094,74.0,West Point Grey,Private room,7,Private room in home,1,1.0,2.0,$74.00,False
